TS,RxID,RSSI,SNR
350034,681,-128.5,-13
350548,682,-127.5,-12
351062,683,-128.5,-13
351576,684,-128.5,-13
352090,685,-128.5,-13
352604,686,-128.5,-13
353118,687,-127.5,-12
353632,688,-127.5,-13
354146,689,-127.5,-12
354660,690,-128.5,-13
355174,691,-128.5,-13
355688,692,-128.5,-13
356202,693,-128.5,-13
356716,694,-127.5,-13
357230,695,-127.5,-12
357744,696,-127.5,-13
358258,697,-128.5,-13
358772,698,-128.5,-13
359286,699,-128.5,-13
359800,700,-128.5,-13
360314,701,-128.5,-13
360828,702,-128.5,-13
361342,703,-126.5,-12
361856,704,-127.5,-13
362370,705,-127.5,-12
362884,706,-127.5,-13
363398,707,-127.5,-12
363912,708,-127.5,-12
364426,709,-127.5,-13
364940,710,-128.5,-13
365454,711,-127.5,-12
365968,712,-128.5,-13
366482,713,-127.5,-13
366996,714,-128.5,-13
367510,715,-128.5,-13
368024,716,-127.5,-13
368538,717,-128.5,-13
369052,718,-128.5,-13
369566,719,-128.5,-13
370080,720,-128.5,-13
370594,721,-128.5,-13
371108,722,-127.5,-13
371622,723,-128.5,-13
372136,724,-128.5,-13
372650,725,-127.5,-13
373164,726,-128.5,-13
373678,727,-129.6,-14
374192,728,-128.5,-13
374706,729,-128.5,-13
375220,730,-128.5,-13
375734,731,-127.5,-13
376248,732,-128.5,-13
376762,733,-128.5,-13
377276,734,-128.5,-13
377790,735,-127.5,-13
378304,736,-129.6,-15
378818,737,-126.5,-12
379332,738,-128.5,-13
379846,739,-128.5,-13
380360,740,-128.5,-13
380874,741,-128.5,-13
381388,742,-128.5,-13
381902,743,-129.6,-14
382416,744,-128.5,-14
382930,745,-126.5,-12
383444,746,-128.5,-14
383958,747,-129.6,-14
384472,748,-128.5,-13
384986,749,-128.5,-14
385500,750,-128.5,-13
386014,751,-128.5,-13
386528,752,-128.5,-13
387042,753,-129.6,-14
387556,754,-127.5,-13
388070,755,-128.5,-13
388584,756,-128.5,-13
389098,757,-128.5,-13
389612,758,-128.5,-13
390126,759,-128.5,-13
390640,760,-128.5,-13
391154,761,-128.5,-13
391668,762,-128.5,-13
392182,763,-127.5,-13
392696,764,-128.5,-14
393210,765,-128.5,-13
393724,766,-128.5,-13
394238,767,-127.5,-12
394752,768,-128.5,-13
395266,769,-127.5,-12
395780,770,-128.5,-13
396294,771,-128.5,-13
396808,772,-128.5,-13
397322,773,-128.5,-13
397836,774,-128.5,-13
398350,775,-129.6,-13
398864,776,-128.5,-12
399378,777,-127.5,-12
399892,778,-128.5,-13
400406,779,-128.5,-13
400920,780,-127.5,-12
401434,781,-129.6,-13
401948,782,-127.5,-11
402462,783,-128.5,-13
402976,784,-128.5,-12
403490,785,-127.5,-12
404004,786,-127.5,-12
404518,787,-128.5,-13
405032,788,-128.5,-12
405546,789,-128.5,-12
406060,790,-128.5,-12
406574,791,-128.5,-13
407088,792,-127.5,-12
407602,793,-127.5,-12
408116,794,-128.5,-13
408630,795,-128.5,-13
409144,796,-129.6,-13
409658,797,-128.5,-12
410172,798,-128.5,-12
410686,799,-129.6,-13
411200,800,-128.5,-13
411714,801,-127.5,-13
412228,802,-127.5,-12
412742,803,-128.5,-12
413256,804,-127.5,-12
413770,805,-128.5,-13
414284,806,-128.5,-12
414798,807,-127.5,-12
415312,808,-127.5,-12
415826,809,-127.5,-12
416340,810,-128.5,-12
416854,811,-128.5,-12
417368,812,-127.5,-13
417882,813,-128.5,-12
418396,814,-128.5,-12
418910,815,-128.5,-12
419424,816,-128.5,-12
419938,817,-128.5,-12
420452,818,-128.5,-13
420966,819,-128.5,-12
421480,820,-128.5,-12
421994,821,-127.5,-12
422508,822,-128.5,-13
423022,823,-128.5,-12
423536,824,-128.5,-12
424050,825,-128.5,-13
424564,826,-127.5,-12
425078,827,-128.5,-12
425592,828,-128.5,-12
426106,829,-128.5,-12
426620,830,-128.5,-13
427134,831,-127.5,-12
427648,832,-127.5,-12
428162,833,-128.5,-12
428676,834,-127.5,-12
429190,835,-128.5,-12
429704,836,-127.5,-12
430218,837,-127.5,-12
430732,838,-127.5,-12
431246,839,-127.5,-12
431760,840,-128.5,-12
432274,841,-127.5,-12
432788,842,-127.5,-12
433302,843,-127.5,-12
433816,844,-127.5,-12
434330,845,-129.6,-13
434844,846,-127.5,-12
435358,847,-128.5,-13
435872,848,-127.5,-12
436386,849,-128.5,-12
436900,850,-128.5,-12
437414,851,-127.5,-12
437928,852,-127.5,-12
438442,853,-127.5,-12
438956,854,-128.5,-12
439470,855,-127.5,-12
439984,856,-127.5,-12
440498,857,-128.5,-13
441012,858,-128.5,-13
