TS,RxID,RSSI,SNR
1229356,979,-93.2,10
1230613,980,-93.2,10
1231870,981,-93.2,10
1233127,982,-93.2,10
1234384,983,-93.2,10
1235641,984,-93.2,10
1236898,985,-93.2,10
1238155,986,-93.2,10
1239412,987,-93.2,10
1240669,988,-93.2,10
1241926,989,-93.2,10
1243183,990,-93.2,10
1244440,991,-93.2,10
1245697,992,-93.2,10
1246954,993,-93.2,10
1248211,994,-93.2,10
1249468,995,-93.2,10
1250725,996,-93.2,10
1251982,997,-93.2,10
1253239,998,-93.2,10
1254496,999,-93.2,10
1255753,1000,-92.1,10
1257010,1001,-93.2,10
1258267,1002,-93.2,10
1259524,1003,-93.2,10
1260781,1004,-92.1,10
1262038,1005,-92.1,10
1263295,1006,-93.2,10
1264552,1007,-93.2,10
1265810,1008,-93.2,10
1267067,1009,-93.2,10
1268324,1010,-93.2,10
1269581,1011,-94.3,10
1270838,1012,-93.2,10
1272095,1013,-93.2,10
1273352,1014,-93.2,10
1274609,1015,-94.3,10
1275866,1016,-93.2,10
1277123,1017,-93.2,10
1278380,1018,-93.2,10
1279637,1019,-94.3,10
1280894,1020,-93.2,10
1282151,1021,-92.1,10
1283408,1022,-93.2,10
1284665,1023,-93.2,10
1285922,1024,-94.3,10
1287179,1025,-93.2,10
1288436,1026,-93.2,10
1289693,1027,-94.3,10
1290950,1028,-94.3,10
1292207,1029,-93.2,10
1293464,1030,-93.2,10
1294721,1031,-94.3,10
1295978,1032,-94.3,10
1297235,1033,-93.2,10
1298492,1034,-93.2,10
1299749,1035,-94.3,10
1301006,1036,-94.3,10
1302263,1037,-93.2,10
1303520,1038,-93.2,10
1304777,1039,-94.3,10
1306034,1040,-94.3,10
1307291,1041,-93.2,10
1308548,1042,-93.2,10
1309805,1043,-94.3,10
1311062,1044,-94.3,10
1312319,1045,-93.2,10
1313576,1046,-93.2,10
1314833,1047,-94.3,10
1316090,1048,-94.3,10
1317347,1049,-93.2,10
1318604,1050,-93.2,10
1319861,1051,-94.3,10
1321118,1052,-94.3,10
1322375,1053,-93.2,10
1323632,1054,-93.2,10
1324889,1055,-94.3,10
1326146,1056,-94.3,10
1327403,1057,-93.2,10
1328660,1058,-93.2,10
1329917,1059,-94.3,10
1331174,1060,-94.3,10
1332431,1061,-93.2,10
1333688,1062,-93.2,10
1334945,1063,-94.3,10
1336202,1064,-94.3,10
1337459,1065,-93.2,10
1338716,1066,-93.2,10
1339973,1067,-94.3,10
1341230,1068,-94.3,10
